2017-12-31 09:58:49,940 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'session' AND `django_content_type`.`app_label` = 'sessions'); args=('session', 'sessions')
2017-12-31 09:58:49,941 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (6) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6,)
2017-12-31 09:58:49,942 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions'; args=('sessions',)
2017-12-31 09:58:49,945 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'blog'); args=('user', 'blog')
2017-12-31 09:58:49,946 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'entry' AND `django_content_type`.`app_label` = 'blog'); args=('entry', 'blog')
2017-12-31 09:58:49,947 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (8, 9) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(8, 9)
2017-12-31 09:58:49,948 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'blog'; args=('blog',)
2017-12-31 09:58:49,949 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'person' AND `django_content_type`.`app_label` = 'account'); args=('person', 'account')
2017-12-31 09:58:49,950 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'account'); args=('user', 'account')
2017-12-31 09:58:49,951 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'lzhtest' AND `django_content_type`.`app_label` = 'account'); args=('lzhtest', 'account')
2017-12-31 09:58:49,952 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (11, 12, 13) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(11, 12, 13)
2017-12-31 09:58:49,953 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'account'; args=('account',)
2017-12-31 09:58:49,954 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'luo' AND `django_content_type`.`app_label` = 'TestApp'); args=('luo', 'TestApp')
2017-12-31 09:58:49,955 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (14) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(14,)
2017-12-31 09:58:49,956 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'TestApp'; args=('TestApp',)
2017-12-31 09:58:49,957 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'scenic' AND `django_content_type`.`app_label` = 'persona'); args=('scenic', 'persona')
2017-12-31 09:58:49,959 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (15) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(15,)
2017-12-31 09:58:49,959 [MainThread:140681835587328] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'persona'; args=('persona',)
2017-12-31 10:05:36,820 [Thread-2:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:05:36,821 [Thread-2:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:05:36,822 [Thread-2:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `account_user` WHERE `account_user`.`username` = '13012345678' LIMIT 1; args=(u'13012345678',)
2017-12-31 10:05:46,003 [Thread-4:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:05:46,004 [Thread-4:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:05:46,005 [Thread-4:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `account_user` WHERE `account_user`.`username` = '13012345678' LIMIT 1; args=(u'13012345678',)
2017-12-31 10:06:01,935 [Thread-7:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:06:01,935 [Thread-7:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:06:01,936 [Thread-7:140701515814656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `account_user` WHERE `account_user`.`username` = '13126591257' LIMIT 1; args=(u'13126591257',)
2017-12-31 10:07:09,439 [Thread-10:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:07:09,440 [Thread-10:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:07:09,441 [Thread-10:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `account_user` WHERE `account_user`.`username` = 'Luozonghai' LIMIT 1; args=(u'Luozonghai',)
2017-12-31 10:07:09,441 [Thread-10:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `account_user`.`id`, `account_user`.`username`, `account_user`.`password`, `account_user`.`phone`, `account_user`.`email`, `account_user`.`sex`, `account_user`.`age`, `account_user`.`created` FROM `account_user` WHERE `account_user`.`username` = 'Luozonghai' LIMIT 1; args=(u'Luozonghai',)
2017-12-31 10:07:22,281 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:07:22,281 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:07:22,282 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `account_user` WHERE `account_user`.`username` = 'Luozonghai' LIMIT 1; args=(u'Luozonghai',)
2017-12-31 10:07:22,283 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `account_user`.`id`, `account_user`.`username`, `account_user`.`password`, `account_user`.`phone`, `account_user`.`email`, `account_user`.`sex`, `account_user`.`age`, `account_user`.`created` FROM `account_user` WHERE `account_user`.`username` = 'Luozonghai' LIMIT 1; args=(u'Luozonghai',)
2017-12-31 10:07:22,346 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300' AND `django_session`.`expire_date` > '2017-12-31 10:07:22.344910'); args=('a9wq66a9x5ipd2pycxd73bul4i9h1300', u'2017-12-31 10:07:22.344910')
2017-12-31 10:07:22,347 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `account_user`.`id`, `account_user`.`username`, `account_user`.`password`, `account_user`.`phone`, `account_user`.`email`, `account_user`.`sex`, `account_user`.`age`, `account_user`.`created` FROM `account_user` WHERE `account_user`.`username` = 'Luozonghai' LIMIT 1; args=(u'Luozonghai',)
2017-12-31 10:07:22,350 [Thread-13:140701606938368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'YjZjNGE1ODk4MWY0OWZjMTQyOTExMTg4ZGQ5MzBhZTRiYWIwNzEwNjp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyJ9', `expire_date` = '2018-01-14 10:07:22.349547' WHERE `django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300'; args=(u'YjZjNGE1ODk4MWY0OWZjMTQyOTExMTg4ZGQ5MzBhZTRiYWIwNzEwNjp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyJ9', u'2018-01-14 10:07:22.349547', 'a9wq66a9x5ipd2pycxd73bul4i9h1300')
2017-12-31 10:08:58,565 [Dummy-1:140181013776128] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:08:58,608 [Dummy-1:140181013776128] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:08:58,609 [Dummy-1:140181013776128] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:08:58,610 [Dummy-1:140181013776128] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:47:24,303 [Dummy-1:139903177307904] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:47:24,345 [Dummy-1:139903177307904] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:47:24,346 [Dummy-1:139903177307904] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:47:24,348 [Dummy-1:139903177307904] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:49:01,560 [Dummy-1:140580785977088] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:01,604 [Dummy-1:140580785977088] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:01,605 [Dummy-1:140580785977088] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:49:01,607 [Dummy-1:140580785977088] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:49:19,034 [Dummy-1:140499989329664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:19,077 [Dummy-1:140499989329664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:19,078 [Dummy-1:140499989329664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:49:19,080 [Dummy-1:140499989329664] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:49:37,519 [Dummy-1:140501418522368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:37,561 [Dummy-1:140501418522368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:37,562 [Dummy-1:140501418522368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:49:37,564 [Dummy-1:140501418522368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:49:40,053 [Thread-2:140501332260608] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:40,054 [Thread-2:140501332260608] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:49:40,054 [Thread-2:140501332260608] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luooznghai1' LIMIT 1; args=(u'luooznghai1',)
2017-12-31 10:50:07,108 [Dummy-1:140152573032192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:07,149 [Dummy-1:140152573032192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:07,150 [Dummy-1:140152573032192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:50:07,152 [Dummy-1:140152573032192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:50:09,542 [Thread-2:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:09,543 [Thread-2:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:09,544 [Thread-2:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luooznghai1' LIMIT 1; args=(u'luooznghai1',)
2017-12-31 10:50:43,007 [Thread-5:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:43,008 [Thread-5:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:43,009 [Thread-5:140152562542336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luoznghai' LIMIT 1; args=(u'luoznghai',)
2017-12-31 10:50:53,844 [Thread-7:140152547493632] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:53,845 [Thread-7:140152547493632] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:50:53,845 [Thread-7:140152547493632] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 10:50:53,846 [Thread-7:140152547493632] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300' AND `django_session`.`expire_date` > '2017-12-31 10:50:53.845962'); args=('a9wq66a9x5ipd2pycxd73bul4i9h1300', u'2017-12-31 10:50:53.845962')
2017-12-31 10:50:53,886 [Thread-7:140152547493632] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `TestApp_luo`.`id`, `TestApp_luo`.`name`, `TestApp_luo`.`phone` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 21; args=(u'luozonghai',)
2017-12-31 10:52:16,681 [Dummy-1:139708578490112] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:52:16,725 [Dummy-1:139708578490112] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:52:16,726 [Dummy-1:139708578490112] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 10:52:16,728 [Dummy-1:139708578490112] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 10:53:09,290 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:53:09,291 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 10:53:09,291 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 10:53:09,292 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300' AND `django_session`.`expire_date` > '2017-12-31 10:53:09.291626'); args=('a9wq66a9x5ipd2pycxd73bul4i9h1300', u'2017-12-31 10:53:09.291626')
2017-12-31 10:53:09,293 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `TestApp_luo`.`id`, `TestApp_luo`.`name`, `TestApp_luo`.`phone` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 10:53:09,313 [Thread-4:139708552951552] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'MzI0YTMxYTUxODQxMjk2NTBkNjdjZjY2ODk5NmRkNWFmYWU1OWQ0ZTp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyIsIm5hbWUiOiJsdW96b25naGFpIn0=', `expire_date` = '2018-01-14 10:53:09.312545' WHERE `django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300'; args=(u'MzI0YTMxYTUxODQxMjk2NTBkNjdjZjY2ODk5NmRkNWFmYWU1OWQ0ZTp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyIsIm5hbWUiOiJsdW96b25naGFpIn0=', u'2018-01-14 10:53:09.312545', 'a9wq66a9x5ipd2pycxd73bul4i9h1300')
2017-12-31 11:19:06,562 [Dummy-1:140504591636224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:19:06,605 [Dummy-1:140504591636224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:19:06,606 [Dummy-1:140504591636224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 11:19:06,608 [Dummy-1:140504591636224] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 11:25:57,800 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:25:57,801 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:25:57,801 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 11:25:57,803 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300' AND `django_session`.`expire_date` > '2017-12-31 11:25:57.802127'); args=('a9wq66a9x5ipd2pycxd73bul4i9h1300', u'2017-12-31 11:25:57.802127')
2017-12-31 11:25:57,804 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `TestApp_luo`.`id`, `TestApp_luo`.`name`, `TestApp_luo`.`phone` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 11:25:57,806 [Thread-2:140504581146368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'MzI0YTMxYTUxODQxMjk2NTBkNjdjZjY2ODk5NmRkNWFmYWU1OWQ0ZTp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyIsIm5hbWUiOiJsdW96b25naGFpIn0=', `expire_date` = '2018-01-14 11:25:57.805502' WHERE `django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300'; args=(u'MzI0YTMxYTUxODQxMjk2NTBkNjdjZjY2ODk5NmRkNWFmYWU1OWQ0ZTp7InVzZXJuYW1lIjoiTHVvem9uZ2hhaSIsInZlcmlfY29kZSI6Ijg5NzgiLCJ2ZXJpX2NvZGVfZGF0ZXRpbWUiOiIyMDE3MTIyNzE2NDUxNyIsInZlcmlfcGhvbmUiOiIxMzEyNjU5MTI1NyIsIm5hbWUiOiJsdW96b25naGFpIn0=', u'2018-01-14 11:25:57.805502', 'a9wq66a9x5ipd2pycxd73bul4i9h1300')
2017-12-31 11:26:41,651 [Dummy-1:139783319721728] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:26:41,694 [Dummy-1:139783319721728] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:26:41,695 [Dummy-1:139783319721728] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-12-31 11:26:41,697 [Dummy-1:139783319721728] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-12-31 11:26:44,808 [Thread-3:139783294183168] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:26:44,809 [Thread-3:139783294183168] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-12-31 11:26:44,810 [Thread-3:139783294183168] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT (1) AS `a` FROM `TestApp_luo` WHERE `TestApp_luo`.`name` = 'luozonghai' LIMIT 1; args=(u'luozonghai',)
2017-12-31 11:26:44,811 [Thread-3:139783294183168] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'a9wq66a9x5ipd2pycxd73bul4i9h1300' AND `django_session`.`expire_date` > '2017-12-31 11:26:44.810565'); args=('a9wq66a9x5ipd2pycxd73bul4i9h1300', u'2017-12-31 11:26:44.810565')
